1.522000, 21.019799, 22.674203, 25.624577, 25.624577, 25.153069, 34.948859
1.527000, 21.133213, 22.688348, 25.726436, 25.726436, 25.153069, 35.056462
1.531000, 21.223993, 22.699306, 25.788123, 25.788123, 25.153069, 35.142592
1.536000, 21.337530, 22.712556, 25.845438, 25.845438, 25.153069, 35.250312
1.540000, 21.428406, 22.722796, 25.923677, 25.923677, 25.153069, 35.336532
1.545000, 21.542057, 22.735149, 25.970849, 25.970849, 25.153069, 35.444360
1.550000, 21.655769, 22.747003, 26.014071, 26.014071, 25.547276, 35.552246
1.554000, 21.746780, 22.756127, 26.072137, 26.072137, 25.547276, 35.638594
1.559000, 21.860593, 22.767083, 26.122814, 26.122814, 25.547276, 35.746577
1.574000, 22.202344, 22.796961, 26.191046, 26.191046, 26.013697, 36.070818
1.580000, 22.339164, 22.807654, 26.232283, 26.232283, 26.013697, 36.200628
1.584000, 22.430411, 22.814384, 26.384590, 26.384590, 26.013697, 36.287201
1.589000, 22.544507, 22.822348, 26.522868, 26.522868, 26.013697, 36.395451
1.593000, 22.635812, 22.828359, 26.565946, 26.565946, 26.476630, 36.482078
1.598000, 22.749975, 22.835425, 26.686329, 26.686329, 26.476630, 36.590392
1.603000, 22.864172, 22.841991, 26.793643, 26.793643, 26.476630, 36.698739
1.607000, 22.955552, 22.846885, 26.858701, 26.858701, 26.476630, 36.785437
1.611000, 23.046951, 22.851459, 26.918793, 26.918793, 26.931010, 36.872154
1.616000, 23.161225, 22.856728, 27.000179, 27.000179, 26.931010, 36.980572
1.621000, 23.275523, 22.861499, 27.071393, 27.071393, 26.931010, 37.089015
1.626000, 23.389843, 22.865770, 27.113767, 27.113767, 26.931010, 37.197478
1.631000, 23.504184, 22.869543, 27.152123, 27.152123, 26.931010, 37.305960
1.641000, 23.732914, 22.875593, 27.216997, 27.216997, 26.931010, 37.522972
1.646000, 23.847299, 22.877871, 27.311610, 27.311610, 27.427893, 37.631497
1.651000, 23.961694, 22.879650, 27.467339, 27.467339, 27.427893, 37.740031
1.655000, 24.053215, 22.880715, 27.562317, 27.562317, 27.427893, 37.826863
1.660000, 24.167622, 22.881597, 27.650710, 27.650710, 27.427893, 37.935408
1.665000, 24.282031, 22.881982, 27.771973, 27.771973, 28.129200, 38.043956
1.669000, 24.373559, 22.881932, 27.845339, 27.845339, 28.129200, 38.130795
1.674000, 24.487967, 22.881421, 27.945264, 27.945264, 28.129200, 38.239341
1.679000, 24.602371, 22.880413, 28.033538, 28.033538, 28.129200, 38.347884
1.683000, 24.693890, 22.879248, 28.086305, 28.086305, 28.744412, 38.434714
1.688000, 24.808281, 22.877345, 28.134310, 28.134310, 28.744412, 38.521539
1.700000, 25.082769, 22.870752, 28.233971, 28.233971, 28.744412, 38.803670
1.706000, 25.219979, 22.866383, 28.369770, 28.369770, 29.309550, 38.933849
1.710000, 25.311436, 22.863074, 28.566485, 28.566485, 29.309550, 39.020621
1.714000, 25.402879, 22.859448, 28.751765, 28.751765, 29.309550, 39.107380
1.719000, 25.517162, 22.854470, 29.008696, 29.008696, 29.309550, 39.215807
1.724000, 25.631418, 22.848996, 29.166758, 29.166758, 29.309550, 39.324209
1.729000, 25.745645, 22.843027, 29.384851, 29.384851, 29.309550, 39.432584
1.733000, 25.837005, 22.837897, 29.518118, 29.518118, 29.309550, 39.519263
1.738000, 25.951174, 22.831039, 29.700031, 29.700031, 29.899384, 39.627583
